TF	target	importance	cc	TF_type	target_type	targetN
Suc	Solyc09g008560.4	35.75357716045523	1	sugar	gene	790
Suc	Solyc04g071120.3	51.88676255439604	1	sugar	gene	790
Suc	Solyc07g044970.1	51.11010408100143	1	sugar	gene	790
Suc	Solyc11g040050.3	35.81140384635216	1	sugar	gene	790
Suc	novel.6162	50.09341448370628	1	sugar	gene	790
Suc	Solyc08g081420.4	50.145544938529966	1	sugar	gene	790
Suc	Solyc10g017960.2	50.26301043809161	1	sugar	gene	790
Suc	Solyc05g051900.3	50.264185889046345	1	sugar	gene	790
Suc	Solyc08g075420.4	50.3582391211729	1	sugar	gene	790
Suc	Solyc02g076750.3	50.40031735755951	1	sugar	gene	790
Suc	Solyc10g081440.2	50.40314960215994	1	sugar	gene	790
Suc	Solyc11g011160.1	50.40861815101671	1	sugar	gene	790
Suc	Solyc07g041230.3	50.43928857290466	1	sugar	gene	790
Suc	Solyc01g080470.3	50.446136965263264	1	sugar	gene	790
Suc	Solyc04g081530.1	50.99938307623645	1	sugar	gene	790
Suc	Solyc03g082450.3	35.84471745808197	1	sugar	gene	790
Suc	Solyc07g009230.3	50.50443196832958	1	sugar	gene	790
Suc	Solyc03g083030.3	35.83737897179551	1	sugar	gene	790
Suc	Solyc07g065710.3	50.5207334916652	1	sugar	gene	790
Suc	Solyc11g069180.2	50.534265995211	1	sugar	gene	790
Suc	Solyc07g055670.1	50.69192715635346	1	sugar	gene	790
Suc	Solyc12g044330.2	50.69437815194029	1	sugar	gene	790
Suc	Solyc07g061920.4	35.81988438773451	1	sugar	gene	790
Suc	Solyc07g014730.3	50.71861648620302	1	sugar	gene	790
Suc	Solyc02g080220.3	50.89484714369953	1	sugar	gene	790
Suc	Solyc04g064580.1	50.91997179369078	1	sugar	gene	790
Suc	Solyc04g015460.4	50.48788391647452	1	sugar	gene	790
Suc	Solyc01g111350.3	49.9243043445996	1	sugar	gene	790
Suc	Solyc10g076710.3	51.96635541271339	1	sugar	gene	790
Suc	Solyc08g080380.4	35.69425639507321	1	sugar	gene	790
Suc	Solyc06g081980.1	35.56069733601785	1	sugar	gene	790
Suc	Solyc09g009250.3	35.558930157690426	1	sugar	TF	790
Suc	Solyc06g072630.4	53.67581061241845	1	sugar	gene	790
Suc	Solyc10g054850.2	35.55720579698232	1	sugar	gene	790
Suc	Solyc08g068290.3	53.68581481220595	1	sugar	gene	790
Suc	Solyc07g007670.3	53.78598405772913	1	sugar	gene	790
Suc	Solyc09g011770.3	53.81845562232137	1	sugar	gene	790
Suc	Solyc02g082270.3	53.85405602231225	1	sugar	gene	790
Suc	Solyc03g006490.3	53.95104951131549	1	sugar	gene	790
Suc	Solyc02g082260.3	54.057501949698725	1	sugar	gene	790
Suc	Solyc06g008600.3	35.5610709642429	1	sugar	gene	790
Suc	Solyc12g099440.3	54.07441703258071	1	sugar	gene	790
Suc	Solyc04g007000.2	54.08840602840538	1	sugar	TF	790
Suc	Solyc09g090350.3	54.09215743880039	1	sugar	gene	790
Suc	Solyc08g048290.4	54.09536026183548	1	sugar	gene	790
Suc	Solyc10g007330.1	54.29908476774118	1	sugar	gene	790
Suc	Solyc05g012740.2	35.51167929463738	1	sugar	gene	790
Suc	Solyc04g080460.3	54.4678522885877	1	sugar	gene	790
Suc	Solyc03g026020.3	54.50034942539567	1	sugar	TF	790
Suc	Solyc05g041200.4	35.503851730318665	1	sugar	gene	790
Suc	Solyc11g051160.2	35.480637783263234	1	sugar	gene	790
Suc	Solyc07g008250.3	54.79980072622113	1	sugar	gene	790
Suc	Solyc04g077210.3	35.5342019055496	1	sugar	TF	790
Suc	Solyc02g087800.3	35.69569716730341	1	sugar	gene	790
Suc	Solyc06g036100.3	53.52613005594059	1	sugar	gene	790
Suc	Solyc08g083330.2	53.30247546343327	1	sugar	gene	790
Suc	Solyc04g074810.4	51.985175769890354	1	sugar	TF	790
Suc	novel.2516	52.24594564971184	1	sugar	gene	790
Suc	Solyc04g082290.4	52.25525733917976	1	sugar	gene	790
Suc	Solyc09g089870.3	52.29510937967897	1	sugar	TF	790
Suc	Solyc05g007600.1	52.4184664576474	1	sugar	gene	790
Suc	Solyc07g048050.3	35.651971880005995	1	sugar	gene	790
Suc	Solyc08g082080.3	52.57901285993032	1	sugar	gene	790
Suc	Solyc09g009260.3	52.64468489475822	1	sugar	gene	790
Suc	Solyc10g006260.3	52.734466759553165	1	sugar	gene	790
Suc	Solyc01g087060.4	35.64285008308524	1	sugar	gene	790
Suc	Solyc04g054340.1	53.37597493344789	1	sugar	gene	790
Suc	Solyc07g039410.3	52.89504651951842	1	sugar	gene	790
Suc	Solyc09g075560.1	35.62996630000836	1	sugar	gene	790
Suc	Solyc03g111640.4	52.9312003523709	1	sugar	gene	790
Suc	Solyc01g095390.3	35.62326547840731	1	sugar	gene	790
Suc	Solyc09g011880.3	52.98588383490899	1	sugar	gene	790
Suc	Solyc06g060270.4	35.607288642073186	1	sugar	gene	790
Suc	Solyc03g121180.4	35.59299913674099	1	sugar	gene	790
Suc	Solyc06g051840.1	53.25006856998161	1	sugar	TF	790
Suc	Solyc03g121090.4	53.2648164015701	1	sugar	gene	790
Suc	Solyc04g074130.3	35.57524836460496	1	sugar	gene	790
Suc	Solyc10g078600.3	35.57450032488428	1	sugar	gene	790
Suc	Solyc03g112830.4	35.632168856344165	1	sugar	gene	790
Suc	Solyc09g065540.3	46.874607520380856	1	sugar	gene	790
Suc	Solyc01g065980.4	38.74952192126406	1	sugar	TF	790
Suc	Solyc07g026680.2	36.36763846008115	1	sugar	TF	790
Suc	Solyc08g077840.3	37.98465680858874	1	sugar	gene	790
Suc	Solyc12g005150.2	40.65305443215899	1	sugar	gene	790
Suc	Solyc02g079415.1	40.65472792720404	1	sugar	gene	790
Suc	Solyc01g091340.3	40.6573869480178	1	sugar	gene	790
Suc	Solyc10g054100.3	37.9809677427258	1	sugar	gene	790
Suc	Solyc02g078150.4	40.6584913259849	1	sugar	gene	790
Suc	Solyc03g123460.4	40.68141417587123	1	sugar	gene	790
Suc	Solyc03g006360.3	37.96776527947143	1	sugar	gene	790
Suc	Solyc06g066010.3	37.96660816601551	1	sugar	gene	790
Suc	Solyc01g091730.3	40.704687636409325	1	sugar	gene	790
Suc	Solyc01g007130.3	40.70812929093	1	sugar	gene	790
Suc	Solyc09g065520.4	40.72964775953081	1	sugar	gene	790
Suc	Solyc03g005880.3	40.74440240561841	1	sugar	gene	790
Suc	Solyc04g074830.1	40.76978751107293	1	sugar	gene	790
Suc	Solyc08g067150.4	40.783754044863386	1	sugar	TF	790
Suc	Solyc07g041070.3	37.92222110237711	1	sugar	gene	790
Suc	Solyc03g096900.4	37.91791832274252	1	sugar	gene	790
Suc	Solyc06g006080.3	37.91285939330974	1	sugar	gene	790
Suc	Solyc04g072690.3	40.9300264485112	1	sugar	gene	790
Suc	Solyc03g093610.1	40.9334226780829	1	sugar	TF	790
Suc	Solyc08g021820.3	40.94720002307987	1	sugar	TR	790
Suc	Solyc09g007650.3	40.94878865339933	1	sugar	gene	790
Suc	Solyc11g010710.2	37.86581862037208	1	sugar	TF	790
Suc	novel.82	37.86419363876472	1	sugar	gene	790
Suc	novel.2017	37.860439672902274	1	sugar	gene	790
Suc	novel.4448	40.64475903904489	1	sugar	gene	790
Suc	Solyc09g092070.4	40.95100900451559	1	sugar	gene	790
Suc	Solyc01g006090.3	40.64423118637146	1	sugar	gene	790
Suc	Solyc09g061930.4	38.00079399835559	1	sugar	gene	790
Suc	Solyc07g042995.1	40.31710344921282	1	sugar	gene	790
Suc	Solyc12g040790.2	40.31842458464419	1	sugar	gene	790
Suc	Solyc03g026000.4	40.33920581768722	1	sugar	gene	790
Suc	Solyc04g078110.1	40.34061768412231	1	sugar	gene	790
Suc	Solyc01g014840.3	38.10950217882351	1	sugar	gene	790
Suc	Solyc07g065745.1	40.34520872165216	1	sugar	gene	790
Suc	Solyc04g074870.3	40.37667573971246	1	sugar	gene	790
Suc	novel.6170	40.40390862477056	1	sugar	gene	790
Suc	Solyc01g073800.2	38.09233789249173	1	sugar	gene	790
Suc	Solyc03g113100.3	40.40850381792012	1	sugar	gene	790
Suc	Solyc03g083620.1	40.41763287605663	1	sugar	gene	790
Suc	Solyc03g006070.3	38.06206005408762	1	sugar	gene	790
Suc	Solyc01g067360.3	38.05959806768703	1	sugar	gene	790
Suc	Solyc06g065260.3	40.42685024182194	1	sugar	gene	790
Suc	Solyc07g064800.3	40.44248245772717	1	sugar	gene	790
Suc	Solyc10g085020.3	38.04737188551286	1	sugar	gene	790
Suc	Solyc01g010370.3	38.04670403540752	1	sugar	gene	790
Suc	Solyc02g062700.3	40.48270026618699	1	sugar	gene	790
Suc	Solyc05g010260.4	38.03593853323507	1	sugar	gene	790
Suc	Solyc03g063030.4	40.48854699029994	1	sugar	gene	790
Suc	Solyc07g005540.1	40.50586170792134	1	sugar	gene	790
Suc	Solyc03g093410.3	40.56644829499299	1	sugar	gene	790
Suc	Solyc10g083920.2	40.60378634238719	1	sugar	gene	790
Suc	Solyc12g014610.2	40.606993198489015	1	sugar	TF	790
Suc	Solyc07g040890.1	40.63766656632695	1	sugar	gene	790
Suc	Solyc05g047530.3	40.63879492307509	1	sugar	gene	790
Suc	Solyc07g017610.3	40.983041237528845	1	sugar	gene	790
Suc	Solyc10g055770.2	41.00358573254816	1	sugar	gene	790
Suc	Solyc03g097690.3	41.02156859806738	1	sugar	gene	790
Suc	Solyc02g093250.3	41.39779344101866	1	sugar	gene	790
Suc	Solyc04g076220.3	37.67640135966727	1	sugar	gene	790
Suc	Solyc01g079610.3	41.41451897514296	1	sugar	gene	790
Suc	Solyc01g090560.4	41.43640326221579	1	sugar	TF	790
Suc	Solyc04g008130.3	37.65347234247971	1	sugar	gene	790
Suc	Solyc03g120820.4	41.45135295472582	1	sugar	gene	790
Suc	Solyc08g083050.1	37.64936488381229	1	sugar	gene	790
Suc	Solyc07g056140.3	41.47189484453077	1	sugar	gene	790
Suc	Solyc08g076310.3	41.4971421646478	1	sugar	gene	790
Suc	Solyc01g100000.3	37.64131623676573	1	sugar	gene	790
Suc	Solyc12g007060.1	41.50846846745276	1	sugar	gene	790
Suc	Solyc02g090020.4	41.51872509379762	1	sugar	gene	790
Suc	Solyc08g005210.3	41.52233764333791	1	sugar	gene	790
Suc	Solyc06g071460.3	37.620691455437495	1	sugar	gene	790
Suc	Solyc12g014600.2	41.53253429523613	1	sugar	gene	790
Suc	Solyc06g051230.4	41.56866798548261	1	sugar	gene	790
Suc	Solyc10g086500.1	41.57283404489058	1	sugar	gene	790
Suc	Solyc07g055690.1	41.580419119472886	1	sugar	gene	790
Suc	Solyc10g150143.1	41.61136323070656	1	sugar	gene	790
Suc	Solyc02g080520.4	41.6380242930255	1	sugar	gene	790
Suc	Solyc02g093950.3	37.573322145782136	1	sugar	gene	790
Suc	Solyc02g092420.4	37.56874896132052	1	sugar	gene	790
Suc	Solyc12g062690.2	41.642198712766735	1	sugar	gene	790
Suc	Solyc08g079550.1	41.64401978656127	1	sugar	gene	790
Suc	Solyc03g113450.4	41.660937115402746	1	sugar	gene	790
Suc	Solyc05g005160.3	41.384339370205154	1	sugar	gene	790
Suc	Solyc09g090750.3	37.68923902289397	1	sugar	gene	790
Suc	Solyc01g100660.4	41.37987402671735	1	sugar	gene	790
Suc	Solyc05g052900.3	41.37940646116356	1	sugar	gene	790
Suc	novel.6168	41.02418754300916	1	sugar	gene	790
Suc	Solyc08g081170.4	37.79309701246133	1	sugar	gene	790
Suc	Solyc04g073970.4	41.026765383921486	1	sugar	gene	790
Suc	Solyc09g008840.4	41.02692703541262	1	sugar	gene	790
Suc	Solyc02g083280.4	37.77868908313812	1	sugar	gene	790
Suc	Solyc02g071740.3	37.77150229179573	1	sugar	gene	790
Suc	Solyc05g005940.3	41.0409997235721	1	sugar	gene	790
Suc	Solyc04g077860.4	41.05117365139192	1	sugar	gene	790
Suc	Solyc07g064500.3	37.76087665203034	1	sugar	gene	790
Suc	Solyc04g049450.3	37.75672118749872	1	sugar	gene	790
Suc	Solyc11g064790.2	37.751967847662485	1	sugar	gene	790
Suc	Solyc07g005280.3	37.75115161682424	1	sugar	gene	790
Suc	Solyc05g052680.1	40.29546535465558	1	sugar	gene	790
Suc	Solyc07g049150.2	41.05516169038011	1	sugar	gene	790
Suc	Solyc01g096550.3	37.7394113035503	1	sugar	gene	790
Suc	Solyc06g007530.2	41.224717496794014	1	sugar	TF	790
Suc	Solyc04g015280.3	41.2379437112679	1	sugar	gene	790
Suc	Solyc03g006260.4	41.264749695025536	1	sugar	gene	790
Suc	Solyc07g056000.2	41.28908519724882	1	sugar	gene	790
Suc	Solyc11g068710.3	41.31661807242233	1	sugar	gene	790
Suc	Solyc04g076880.3	37.69819612067205	1	sugar	gene	790
Suc	Solyc10g080740.2	37.698188275695415	1	sugar	gene	790
Suc	Solyc02g064980.1	37.697798959804	1	sugar	gene	790
Suc	Solyc02g079960.3	41.32585985776621	1	sugar	gene	790
Suc	Solyc11g072580.2	41.35139804704171	1	sugar	gene	790
Suc	Solyc04g007460.4	41.36371817101444	1	sugar	gene	790
Suc	Solyc03g121530.3	41.05696294179013	1	sugar	gene	790
Suc	Solyc01g091230.3	38.14078616047608	1	sugar	gene	790
Suc	Solyc06g068140.3	40.27504957693494	1	sugar	gene	790
Suc	Solyc12g007160.2	40.2664424583324	1	sugar	gene	790
Suc	Solyc01g091200.4	39.21038602945466	1	sugar	gene	790
Suc	Solyc01g097330.3	39.23126992363974	1	sugar	TF	790
Suc	Solyc06g068440.4	39.23434450931674	1	sugar	gene	790
Suc	Solyc02g077240.4	39.27814345884576	1	sugar	gene	790
Suc	Solyc07g049450.3	39.31457920719744	1	sugar	gene	790
Suc	Solyc04g082110.4	38.567735015589605	1	sugar	gene	790
Suc	Solyc01g006500.4	39.33675389866036	1	sugar	gene	790
Suc	Solyc09g074100.4	38.55589698935258	1	sugar	gene	790
Suc	Solyc05g053810.3	39.368265467317656	1	sugar	gene	790
Suc	Solyc07g042190.3	39.36878628420756	1	sugar	gene	790
Suc	Solyc06g009000.1	38.53249530109999	1	sugar	gene	790
Suc	Solyc03g033980.4	39.378778383193705	1	sugar	TF	790
Suc	Solyc08g076210.3	38.52107714259336	1	sugar	gene	790
Suc	Solyc11g006360.1	39.39701747562726	1	sugar	gene	790
Suc	Solyc06g073600.4	39.39708128257592	1	sugar	gene	790
Suc	Solyc12g017960.1	38.51069383115371	1	sugar	gene	790
Suc	Solyc03g034300.1	39.41481171420205	1	sugar	gene	790
Suc	Solyc01g068410.4	39.42000802978952	1	sugar	gene	790
Suc	Solyc03g123500.4	38.50252876272221	1	sugar	TF	790
Suc	Solyc11g011960.2	39.43023492618325	1	sugar	gene	790
Suc	Solyc03g079930.3	39.48291457421086	1	sugar	gene	790
Suc	Solyc03g093850.2	39.495479920521305	1	sugar	gene	790
Suc	Solyc11g072280.3	39.52310871641626	1	sugar	gene	790
Suc	novel.2153	39.5451219479482	1	sugar	gene	790
Suc	Solyc12g062250.2	38.4663207588869	1	sugar	gene	790
Suc	Solyc09g074930.3	39.16226540526921	1	sugar	gene	790
Suc	Solyc10g085660.3	38.59664946362245	1	sugar	gene	790
Suc	Solyc11g008440.3	39.117150177758525	1	sugar	gene	790
Suc	novel.2244	39.09738715115475	1	sugar	gene	790
Suc	Solyc09g042750.3	38.77827700968584	1	sugar	gene	790
Suc	Solyc10g005750.3	38.74872791931987	1	sugar	gene	790
Suc	Solyc09g074380.4	38.78396144167693	1	sugar	gene	790
Suc	Solyc01g110000.3	38.79144646511588	1	sugar	gene	790
Suc	Solyc08g078100.1	38.79224170737952	1	sugar	gene	790
Suc	Solyc02g067080.4	38.8052398373932	1	sugar	gene	790
Suc	Solyc07g062130.3	38.7116397346086	1	sugar	gene	790
Suc	Solyc08g075570.4	38.69500123222083	1	sugar	gene	790
Suc	Solyc06g074040.2	38.691851471726125	1	sugar	gene	790
Suc	Solyc03g112870.3	38.83668419826432	1	sugar	gene	790
Suc	Solyc04g076790.3	38.84090953418868	1	sugar	gene	790
Suc	Solyc06g061250.3	38.90411287109806	1	sugar	gene	790
Suc	Solyc07g056190.3	38.4661033587404	1	sugar	gene	790
Suc	Solyc08g075080.3	38.9207165923339	1	sugar	gene	790
Suc	Solyc02g082960.3	38.932244060116965	1	sugar	gene	790
Suc	Solyc02g094100.4	38.95477706715258	1	sugar	gene	790
Suc	Solyc02g072150.3	38.95599187416413	1	sugar	gene	790
Suc	Solyc11g006230.3	38.651923124326665	1	sugar	gene	790
Suc	Solyc08g081930.3	38.98639090687409	1	sugar	gene	790
Suc	Solyc02g093700.3	38.99172746771842	1	sugar	gene	790
Suc	Solyc08g075020.3	38.63581153375165	1	sugar	gene	790
Suc	Solyc09g011870.3	39.01887728138188	1	sugar	gene	790
Suc	Solyc08g005610.3	39.02253859371002	1	sugar	gene	790
Suc	Solyc01g096100.2	39.02402898213588	1	sugar	gene	790
Suc	Solyc12g094580.3	39.07794273709855	1	sugar	gene	790
Suc	Solyc06g069640.3	39.089787913415975	1	sugar	gene	790
Suc	Solyc05g056120.3	38.92286858395169	1	sugar	TF	790
Suc	Solyc06g083170.3	37.54091601048084	1	sugar	TF	790
Suc	Solyc12g095790.2	39.545905378091895	1	sugar	gene	790
Suc	Solyc11g072000.2	39.55117904925292	1	sugar	gene	790
Suc	Solyc08g082820.4	39.93854804004386	1	sugar	gene	790
Suc	Solyc05g055910.4	38.30253179552956	1	sugar	gene	790
Suc	Solyc04g080010.4	39.93969439517666	1	sugar	gene	790
Suc	Solyc04g005160.3	39.97189848110381	1	sugar	gene	790
Suc	Solyc06g074400.4	38.28713442794209	1	sugar	gene	790
Suc	Solyc01g091220.3	39.98448327853955	1	sugar	gene	790
Suc	Solyc06g082860.4	38.28402479708482	1	sugar	gene	790
Suc	Solyc01g150164.1	39.99233136106231	1	sugar	gene	790
Suc	Solyc01g079550.2	38.2763734258457	1	sugar	gene	790
Suc	Solyc08g006830.3	40.00556428651023	1	sugar	gene	790
Suc	Solyc08g080170.3	38.25036252364319	1	sugar	gene	790
Suc	Solyc04g074330.3	40.02265159695709	1	sugar	gene	790
Suc	Solyc06g150132.1	40.06567473522623	1	sugar	gene	790
Suc	Solyc05g005190.3	40.08053810347658	1	sugar	gene	790
Suc	Solyc09g009380.3	40.12366932277185	1	sugar	gene	790
Suc	Solyc06g060940.2	40.13540420178234	1	sugar	TF	790
Suc	Solyc07g054460.4	40.13615919972051	1	sugar	gene	790
Suc	Solyc05g005950.3	40.17774449170462	1	sugar	gene	790
Suc	Solyc09g011720.3	38.17546848576113	1	sugar	gene	790
Suc	Solyc03g006220.4	38.17186401403261	1	sugar	gene	790
Suc	Solyc12g049540.3	40.188418686533495	1	sugar	gene	790
Suc	Solyc12g100060.1	40.18989736179681	1	sugar	gene	790
Suc	Solyc01g094830.4	38.164968749027175	1	sugar	gene	790
Suc	Solyc01g067620.3	40.21155177233193	1	sugar	gene	790
Suc	Solyc10g049640.2	35.00308058837949	1	sugar	gene	790
Suc	Solyc05g055700.3	39.91849322820487	1	sugar	gene	790
Suc	Solyc10g007940.1	39.905624450772606	1	sugar	gene	790
Suc	Solyc07g061790.3	39.90226248724508	1	sugar	gene	790
Suc	Solyc04g074740.4	39.87771206801991	1	sugar	gene	790
Suc	Solyc04g079560.3	39.55520004570448	1	sugar	gene	790
Suc	Solyc05g005100.4	39.601428427720336	1	sugar	gene	790
Suc	Solyc01g108030.4	39.60396192922668	1	sugar	gene	790
Suc	Solyc07g043480.1	39.62584865153825	1	sugar	gene	790
Suc	Solyc07g062310.4	39.67231901041559	1	sugar	gene	790
Suc	Solyc01g107450.4	39.70336162709371	1	sugar	gene	790
Suc	Solyc04g016380.3	39.74770778731677	1	sugar	gene	790
Suc	Solyc10g007400.4	38.4181254203756	1	sugar	gene	790
Suc	Solyc12g010430.1	39.75170608550479	1	sugar	gene	790
Suc	Solyc01g080910.2	38.4150257522337	1	sugar	gene	790
Suc	Solyc04g076680.2	39.80083458554936	1	sugar	TF	790
Suc	Solyc03g116170.3	39.80124447390144	1	sugar	gene	790
Suc	Solyc06g060260.3	38.45148312579499	1	sugar	gene	790
Suc	Solyc03g005750.3	39.81826360162024	1	sugar	gene	790
Suc	Solyc02g084960.1	38.40188584637936	1	sugar	gene	790
Suc	Solyc12g056640.2	39.84483383447626	1	sugar	gene	790
Suc	Solyc01g008070.3	39.86617711314737	1	sugar	gene	790
Suc	Solyc02g076740.3	38.37589921564998	1	sugar	gene	790
Suc	Solyc06g084040.3	38.37410042893809	1	sugar	gene	790
Suc	Solyc09g008240.3	38.37235738230097	1	sugar	gene	790
Suc	Solyc12g036860.3	38.36933725429802	1	sugar	gene	790
Suc	Solyc05g056530.4	38.36042218466744	1	sugar	TR	790
Suc	Solyc05g053960.3	38.35675185851255	1	sugar	gene	790
Suc	Solyc04g014490.1	38.345725499363525	1	sugar	gene	790
Suc	Solyc11g006250.2	39.86954901900643	1	sugar	gene	790
Suc	Solyc10g005540.4	39.87090719770024	1	sugar	gene	790
Suc	Solyc03g078640.1	39.82959043075603	1	sugar	gene	790
Suc	Solyc01g090910.3	37.53767294387719	1	sugar	gene	790
Suc	Solyc02g094050.4	37.53638717979377	1	sugar	gene	790
Suc	Solyc10g009380.3	41.82311385376661	1	sugar	gene	790
Suc	Solyc05g012890.1	44.81726847169257	1	sugar	gene	790
Suc	Solyc02g085830.4	44.84463387901044	1	sugar	gene	790
Suc	Solyc06g050500.2	44.89838765276174	1	sugar	gene	790
Suc	Solyc01g102710.2	44.89959842228097	1	sugar	gene	790
Suc	Solyc08g079850.3	44.962068065231314	1	sugar	gene	790
Suc	Solyc09g009540.4	44.97341016601575	1	sugar	gene	790
Suc	Solyc02g087920.3	44.99917959466057	1	sugar	TF	790
Suc	Solyc01g007930.4	45.010286544844206	1	sugar	gene	790
Suc	Solyc03g115700.3	45.06042169902747	1	sugar	gene	790
Suc	Solyc04g056370.3	45.06418269782247	1	sugar	gene	790
Suc	Solyc06g066730.3	45.075992983436045	1	sugar	gene	790
Suc	Solyc08g078850.3	45.08201315009512	1	sugar	gene	790
Suc	Solyc11g068770.1	45.11034703373852	1	sugar	gene	790
Suc	Solyc12g009520.2	36.77143557079348	1	sugar	gene	790
Suc	Solyc03g006870.3	45.12491363436612	1	sugar	gene	790
Suc	Solyc03g031980.4	45.13779201162429	1	sugar	gene	790
Suc	Solyc05g007020.4	45.224036830861714	1	sugar	gene	790
Suc	Solyc04g080160.3	36.74285411889621	1	sugar	gene	790
Suc	Solyc07g006500.3	45.32528563284229	1	sugar	gene	790
Suc	Solyc07g005960.3	45.3327040797115	1	sugar	gene	790
Suc	Solyc01g109170.3	45.36229115608249	1	sugar	gene	790
Suc	Solyc09g015080.3	45.36513910538181	1	sugar	gene	790
Suc	Solyc12g088195.1	45.36980563621351	1	sugar	gene	790
Suc	Solyc02g076730.3	45.39969620773383	1	sugar	gene	790
Suc	Solyc08g042100.3	45.433726399275095	1	sugar	gene	790
Suc	Solyc04g011560.4	36.826522066668886	1	sugar	gene	790
Suc	Solyc04g071890.3	44.79132974087391	1	sugar	gene	790
Suc	Solyc05g026240.3	44.73553104631648	1	sugar	gene	790
Suc	Solyc12g014040.1	36.84247302588927	1	sugar	gene	790
Suc	Solyc05g015850.4	44.24651499740772	1	sugar	TF	790
Suc	Solyc02g078210.3	44.2568746886077	1	sugar	gene	790
Suc	Solyc03g123830.4	44.26416282677352	1	sugar	gene	790
Suc	Solyc06g072620.4	36.918068716331554	1	sugar	gene	790
Suc	Solyc09g059020.4	44.32424833785432	1	sugar	gene	790
Suc	Solyc10g081000.1	36.91382914776931	1	sugar	gene	790
Suc	Solyc03g007180.1	36.90956271982657	1	sugar	gene	790
Suc	Solyc02g085920.3	44.32436643973672	1	sugar	gene	790
Suc	Solyc12g010410.3	44.33507154692092	1	sugar	TF	790
Suc	Solyc02g077310.4	44.35275875927226	1	sugar	gene	790
Suc	Solyc03g118750.4	36.89195759406399	1	sugar	gene	790
Suc	Solyc10g080470.1	44.3777185528831	1	sugar	gene	790
Suc	Solyc01g079310.3	38.76560869172613	1	sugar	gene	790
Suc	Solyc06g069230.3	44.38457500967874	1	sugar	gene	790
Suc	Solyc03g083440.4	44.41054424603757	1	sugar	gene	790
Suc	Solyc07g040750.2	36.87989292288175	1	sugar	gene	790
Suc	Solyc02g087620.3	36.876603797280055	1	sugar	gene	790
Suc	Solyc12g049510.3	36.875398083622194	1	sugar	gene	790
Suc	Solyc04g054310.3	36.87339741605373	1	sugar	gene	790
Suc	Solyc08g066500.4	36.87234965298106	1	sugar	TF	790
Suc	Solyc06g060690.3	36.871547462638496	1	sugar	gene	790
Suc	Solyc11g006710.2	44.45558054628175	1	sugar	gene	790
Suc	Solyc02g077770.3	44.49566248014146	1	sugar	gene	790
Suc	Solyc08g077010.1	44.60412575346154	1	sugar	gene	790
Suc	Solyc09g092430.3	44.628367043874434	1	sugar	gene	790
Suc	Solyc02g090220.3	44.69521274672269	1	sugar	TF	790
Suc	Solyc01g102940.3	44.40273016598768	1	sugar	gene	790
Suc	Solyc04g077850.3	36.93662536928119	1	sugar	gene	790
Suc	Solyc03g083090.4	45.45631619400162	1	sugar	gene	790
Suc	Solyc03g026200.4	45.55622511216461	1	sugar	gene	790
Suc	Solyc08g078910.1	46.23182389242941	1	sugar	gene	790
Suc	Solyc02g024070.3	46.25122527087591	1	sugar	TF	790
Suc	Solyc03g120910.4	46.2522462937613	1	sugar	TF	790
Suc	Solyc10g080670.2	36.46990840743237	1	sugar	gene	790
Suc	Solyc01g010710.4	36.46428191282996	1	sugar	gene	790
Suc	Solyc06g007240.4	46.35053581521109	1	sugar	gene	790
Suc	Solyc06g068570.4	46.35675500589644	1	sugar	TF	790
Suc	Solyc03g113460.1	46.38259784400052	1	sugar	gene	790
Suc	Solyc04g082420.3	46.40241880601239	1	sugar	TR	790
Suc	Solyc07g066020.2	46.40595426169234	1	sugar	gene	790
Suc	Solyc01g109830.3	46.43513362114592	1	sugar	gene	790
Suc	Solyc11g062100.1	46.53754128116115	1	sugar	gene	790
Suc	Solyc08g006030.4	36.42390024945865	1	sugar	gene	790
Suc	Solyc07g041970.4	46.54435517966985	1	sugar	gene	790
Suc	Solyc05g009300.1	36.42126449425916	1	sugar	gene	790
Suc	Solyc04g055190.4	46.58375859675453	1	sugar	gene	790
Suc	Solyc03g005430.4	46.59001805394831	1	sugar	gene	790
Suc	Solyc02g085230.3	46.62601563267665	1	sugar	gene	790
Suc	Solyc04g081220.3	36.38405128840342	1	sugar	gene	790
Suc	Solyc03g031890.3	46.657676580322	1	sugar	gene	790
Suc	Solyc06g069400.4	36.380317618147934	1	sugar	gene	790
Suc	Solyc07g066230.4	46.67604404382298	1	sugar	gene	790
Suc	Solyc05g011930.4	46.76825479673208	1	sugar	gene	790
Suc	Solyc10g078310.2	46.77738573115824	1	sugar	TF	790
Suc	Solyc03g007810.3	46.79540510085352	1	sugar	gene	790
Suc	Solyc09g090400.4	46.22995626480612	1	sugar	gene	790
Suc	Solyc01g007750.3	46.2235919299426	1	sugar	TR	790
Suc	Solyc11g008870.2	46.19959390383532	1	sugar	gene	790
Suc	Solyc05g051050.3	46.1876941737013	1	sugar	gene	790
Suc	Solyc02g081390.3	36.67988815741687	1	sugar	gene	790
Suc	Solyc04g063350.3	36.665703373822	1	sugar	gene	790
Suc	Solyc06g068500.3	45.62035432084698	1	sugar	gene	790
Suc	Solyc01g094340.3	45.6389976165752	1	sugar	gene	790
Suc	Solyc03g111140.3	45.65786152254344	1	sugar	gene	790
Suc	Solyc10g085070.3	45.69751739569265	1	sugar	gene	790
Suc	Solyc10g078540.3	45.70131977775526	1	sugar	gene	790
